id,class_1,class_2,class_3,class_4
143153,0.07043384,0.6655711,0.14349656,0.12049853
143154,0.087448224,0.57377374,0.17814337,0.16063464
143155,0.09905035,0.51367736,0.23826884,0.14900349
143156,0.095859654,0.32590517,0.38148597,0.19674918
143157,0.043603797,0.5977459,0.23706937,0.12158094
143158,0.11787908,0.5461464,0.24414128,0.09183319
143159,0.051957455,0.31157374,0.50331885,0.13314995
143160,0.15627281,0.57458806,0.23539618,0.033742934
143161,0.066741034,0.5245727,0.1994835,0.20920278
143162,0.107167706,0.5909084,0.16958852,0.13233538
143163,0.050569464,0.67045236,0.2003279,0.078650296
143164,0.123558305,0.60996366,0.15062127,0.11585675
143165,0.104163155,0.6020131,0.16061072,0.13321301
143166,0.08800094,0.70456463,0.15119024,0.05624415
143167,0.075645454,0.6597541,0.13370658,0.13089384
143168,0.07169409,0.58231574,0.16407582,0.18191434
143169,0.08616443,0.55687946,0.26593086,0.09102524
143170,0.12440669,0.6240515,0.14717649,0.10436525
143171,0.0920607,0.5174984,0.3283119,0.062129047
143172,0.05611056,0.7947474,0.08738673,0.06175535
143173,0.09790467,0.64467555,0.11972003,0.13769975
143174,0.072964795,0.6151283,0.19564974,0.116257116
143175,0.078488916,0.6721817,0.17940003,0.069929324
143176,0.13788599,0.48947003,0.2909736,0.08167039
143177,0.08121485,0.59157234,0.24606091,0.08115191
143178,0.11847205,0.6718113,0.1704191,0.039297592
143179,0.072437905,0.531185,0.2164641,0.17991306
143180,0.09166816,0.5115509,0.3208506,0.07593036
143181,0.08101922,0.7348272,0.12662856,0.05752504
143182,0.08227035,0.63166076,0.1742403,0.11182854
143183,0.060867023,0.5661862,0.25867444,0.11427234
143184,0.08264608,0.5388773,0.18603851,0.19243811
143185,0.07544188,0.4589431,0.35336623,0.11224878
143186,0.07737593,0.6634416,0.07240998,0.1867725
143187,0.106255814,0.69504744,0.13227081,0.066425934
143188,0.04406678,0.47887278,0.29409653,0.18296395
143189,0.06545795,0.70026016,0.17393078,0.06035111
143190,0.06603313,0.63228786,0.14244664,0.15923236
143191,0.09457818,0.42234725,0.34519204,0.1378825
143192,0.07356532,0.5598161,0.2304228,0.13619578
143193,0.08144722,0.45513096,0.32440084,0.13902096
143194,0.08113436,0.5979848,0.19795336,0.122927524
143195,0.084951036,0.6940576,0.12845592,0.09253545
143196,0.0688508,0.56549275,0.18336211,0.18229438
143197,0.07918673,0.6972506,0.13218747,0.091375224
143198,0.15744919,0.4738021,0.27530015,0.093448564
143199,0.05169108,0.5530496,0.29755303,0.09770624
143200,0.08641976,0.49076098,0.29152915,0.13129008
143201,0.095485166,0.62087446,0.116024405,0.16761598
143202,0.101478316,0.7251784,0.065950334,0.10739291
143203,0.135169,0.62509125,0.12780182,0.11193792
143204,0.095316656,0.6417588,0.1770856,0.08583898
143205,0.07019869,0.6880363,0.09912175,0.14264317
143206,0.067805804,0.428792,0.4013508,0.102051385
143207,0.1163552,0.45842606,0.3019057,0.12331304
143208,0.05847968,0.64777875,0.13388862,0.15985292
143209,0.079126395,0.5735475,0.17428239,0.17304377
143210,0.078605644,0.68698996,0.12590645,0.10849789
143211,0.08937528,0.43149728,0.37083757,0.10828991
143212,0.074747235,0.43790197,0.41098988,0.07636088
143213,0.0643986,0.57465166,0.3229886,0.03796116
143214,0.064493656,0.715418,0.11353648,0.1065519
143215,0.10686929,0.6246032,0.20767096,0.060856536
143216,0.047097273,0.6116364,0.2735328,0.06773354
143217,0.1113623,0.38227975,0.47558576,0.030772192
143218,0.075840846,0.6437401,0.14534128,0.13507777
143219,0.0712598,0.63808405,0.19753261,0.09312356
143220,0.067068405,0.5813027,0.1688751,0.18275385
143221,0.15311237,0.5842202,0.21319333,0.049474142
143222,0.0783473,0.4434033,0.36971152,0.108537875
143223,0.07740079,0.7196673,0.08178289,0.121149026
143224,0.08662909,0.711129,0.118606806,0.083635114
143225,0.07476982,0.6319802,0.16742131,0.12582871
143226,0.076204225,0.71398455,0.10889103,0.10092024
143227,0.04720345,0.68097943,0.102310926,0.16950618
143228,0.106186636,0.554014,0.21211086,0.12768853
143229,0.07865323,0.5773248,0.1361314,0.20789057
143230,0.06665307,0.6669746,0.19392502,0.07244735
143231,0.07906329,0.57263213,0.21169785,0.13660677
143232,0.074340425,0.62507015,0.17067914,0.12991025
143233,0.12642895,0.5184339,0.25236166,0.10277545
143234,0.093716204,0.6821542,0.13524427,0.08888537
143235,0.05783558,0.552031,0.25632775,0.13380566
143236,0.081653595,0.7385508,0.10862906,0.071166575
143237,0.06516481,0.55532527,0.19999878,0.17951111
143238,0.07395034,0.4679008,0.31610247,0.14204633
143239,0.079214655,0.6348327,0.12497037,0.1609823
143240,0.083626576,0.67028284,0.18998481,0.056105755
143241,0.09031633,0.6710771,0.15053718,0.088069424
143242,0.07322943,0.3690289,0.46492416,0.09281751
143243,0.09119246,0.46552148,0.366136,0.07715007
143244,0.05437529,0.38379067,0.3580093,0.2038247
143245,0.0859168,0.5580669,0.16319172,0.19282459
143246,0.0935456,0.55660975,0.20355992,0.14628476
143247,0.08302992,0.58872956,0.20306209,0.12517846
143248,0.0956781,0.6684887,0.1038147,0.13201849
143249,0.097297795,0.6327749,0.13027965,0.1396477
143250,0.08083592,0.561947,0.23515135,0.12206576
143251,0.05081314,0.66884017,0.17840064,0.10194605
143252,0.07333649,0.6081517,0.11654424,0.20196758
143253,0.057019304,0.5594451,0.33553052,0.048005067
143254,0.12628555,0.6736637,0.12185141,0.07819936
143255,0.07074967,0.53924716,0.22160411,0.1683991
143256,0.10769796,0.41889045,0.3522532,0.12115836
143257,0.06203796,0.60807353,0.14823887,0.18164966
143258,0.08484647,0.5574429,0.16909994,0.1886107
143259,0.088179834,0.48933563,0.28183383,0.14065073
143260,0.07043496,0.7054878,0.17020048,0.053876758
143261,0.17285568,0.32940197,0.35386047,0.14388186
143262,0.11586207,0.603158,0.16189435,0.11908554
143263,0.077425465,0.3965234,0.42528445,0.10076669
143264,0.07991601,0.6199122,0.23137397,0.06879779
143265,0.08625325,0.46859953,0.25553602,0.18961124
143266,0.07626302,0.5649949,0.25705454,0.10168755
143267,0.07551513,0.58971125,0.20106386,0.13370977
143268,0.07012722,0.4174948,0.41166973,0.1007082
143269,0.096067235,0.50531536,0.30872092,0.0898965
143270,0.09869591,0.5703956,0.18379492,0.14711356
143271,0.08133532,0.71540594,0.11118974,0.092069045
143272,0.055678274,0.7771151,0.09416388,0.07304269
143273,0.07962745,0.5283074,0.17101823,0.22104698
143274,0.07010841,0.29701644,0.49252218,0.14035296
143275,0.07255243,0.555055,0.25285777,0.11953471
143276,0.093366764,0.5319473,0.23064882,0.14403707
143277,0.08677141,0.48339134,0.24429913,0.18553807
143278,0.11970804,0.65650356,0.09086984,0.13291861
143279,0.07417338,0.50944394,0.1995361,0.21684663
143280,0.10197933,0.5853509,0.19445187,0.11821791
143281,0.07295003,0.587976,0.1833721,0.15570194
143282,0.09772796,0.5598803,0.22792844,0.114463285
143283,0.07490022,0.68652284,0.127205,0.11137195
143284,0.07982709,0.58844954,0.15659845,0.17512496
143285,0.077887,0.73891765,0.12399408,0.05920124
143286,0.069205225,0.7042939,0.18626037,0.04024052
143287,0.07785504,0.45036373,0.26138198,0.21039921
143288,0.085455894,0.6469259,0.17049785,0.097120285
143289,0.085446805,0.5338947,0.22414981,0.1565087
143290,0.052267298,0.47149044,0.43050715,0.04573513
143291,0.11928872,0.63934964,0.18878077,0.052580897
143292,0.12975685,0.32198218,0.470535,0.07772595
143293,0.06387917,0.73348284,0.06817001,0.13446797
143294,0.0729685,0.5674306,0.18798412,0.17161672
143295,0.11908824,0.64033896,0.21635912,0.024213672
143296,0.08547768,0.5628134,0.21105924,0.14064968
143297,0.13530768,0.52235854,0.19334652,0.14898728
143298,0.07321852,0.42960006,0.25596294,0.24121848
143299,0.07349932,0.6215001,0.22544116,0.07955951
143300,0.06294771,0.5604205,0.30474183,0.07188995
143301,0.07709213,0.6207976,0.15349384,0.14861645
143302,0.06828913,0.5713272,0.26234376,0.09803987
143303,0.07482966,0.60859954,0.19858876,0.11798202
143304,0.06004185,0.7922757,0.083652124,0.06403029
143305,0.13218324,0.62582546,0.13591859,0.10607269
143306,0.075692125,0.47172418,0.33987528,0.11270837
143307,0.08093774,0.7341397,0.10527596,0.079646625
143308,0.074248716,0.63252556,0.11178381,0.18144193
143309,0.08809572,0.5522183,0.20453931,0.15514667
143310,0.07414717,0.58894217,0.16441493,0.17249572
143311,0.073797785,0.6054151,0.18217224,0.13861491
143312,0.11191757,0.5757255,0.17266361,0.13969333
143313,0.06695793,0.6027369,0.13407512,0.1962301
143314,0.07593077,0.61745346,0.18886794,0.11774785
143315,0.097030446,0.59815437,0.17042921,0.13438596
143316,0.07645371,0.6051755,0.13754581,0.18082501
143317,0.08127255,0.6581608,0.14445695,0.11610968
143318,0.07795151,0.66706675,0.11961107,0.13537063
143319,0.08390368,0.6541254,0.13267528,0.12929565
143320,0.11462746,0.7237853,0.07468524,0.086902
143321,0.09160681,0.6505912,0.15063947,0.10716253
143322,0.0717914,0.6274855,0.15038511,0.15033793
143323,0.10307129,0.54422456,0.19397981,0.15872432
143324,0.079134755,0.46008018,0.32425988,0.13652512
143325,0.056583963,0.48318425,0.33714145,0.12309034
143326,0.15413722,0.52808416,0.18873551,0.12904313
143327,0.042869925,0.673968,0.12685643,0.15630569
143328,0.048287857,0.43723992,0.3379049,0.17656729
143329,0.1185821,0.5572795,0.20196822,0.12217021
143330,0.073641,0.5824014,0.1576423,0.1863153
143331,0.06710851,0.60277355,0.123040766,0.20707713
143332,0.09232657,0.52196705,0.29440907,0.09129732
143333,0.093157,0.5314681,0.2573545,0.118020415
143334,0.08979163,0.54940665,0.19500153,0.16580023
143335,0.07666518,0.6031927,0.16884467,0.1512975
143336,0.07368743,0.6182921,0.1593633,0.14865719
143337,0.115855664,0.544832,0.23314574,0.10616656
143338,0.08702027,0.445812,0.28367335,0.18349437
143339,0.07833625,0.54249305,0.2933035,0.08586721
143340,0.059158884,0.4461217,0.42317563,0.07154385
143341,0.10116451,0.5892994,0.1891646,0.12037153
143342,0.08601261,0.6003287,0.20081967,0.112839006
143343,0.10243728,0.5061506,0.2586722,0.13273993
143344,0.08213852,0.71504086,0.10474023,0.09808037
143345,0.06679339,0.55906594,0.24357891,0.13056177
143346,0.09446631,0.5640543,0.21596245,0.12551697
143347,0.08563756,0.67428833,0.12655152,0.11352259
143348,0.066156484,0.6513659,0.18349811,0.09897955
143349,0.064488135,0.6274783,0.1892298,0.118803725
143350,0.08371683,0.6403365,0.10085469,0.17509195
143351,0.09388455,0.63184845,0.17698094,0.09728606
143352,0.11939486,0.6604522,0.14351022,0.07664269
143353,0.058007557,0.71100074,0.10723367,0.123758055
143354,0.06104502,0.6323958,0.11073654,0.19582263
143355,0.076779075,0.43825713,0.38557893,0.09938484
143356,0.097705476,0.5815832,0.19829449,0.1224168
143357,0.08265534,0.6585134,0.12250535,0.13632591
143358,0.09298037,0.56486446,0.22368689,0.1184683
143359,0.09180434,0.6394348,0.18532936,0.08343147
143360,0.08529752,0.4373361,0.32635242,0.15101399
143361,0.08321675,0.73467666,0.12247291,0.05963367
143362,0.06787656,0.6893377,0.10801686,0.13476893
143363,0.07693917,0.6215672,0.19641528,0.10507839
143364,0.06635338,0.40668136,0.34791994,0.17904533
143365,0.087343745,0.59533775,0.17109326,0.14622527
143366,0.109979264,0.74951035,0.104409404,0.036100987
143367,0.09780708,0.57092685,0.20980091,0.12146516
143368,0.09825482,0.5880136,0.17409647,0.13963507
143369,0.090286344,0.6149766,0.15420476,0.14053231
143370,0.087481886,0.52405083,0.2565782,0.13188909
143371,0.08550827,0.48881733,0.2360643,0.18961012
143372,0.06720491,0.568565,0.23677655,0.12745355
143373,0.11240129,0.532072,0.2518893,0.10363739
143374,0.065847844,0.52025044,0.117758274,0.29614347
143375,0.14690763,0.5764703,0.25032872,0.02629336
143376,0.11292352,0.7323521,0.07594124,0.07878321
143377,0.09240053,0.5078234,0.33515954,0.0646165
143378,0.0724661,0.64730376,0.15703483,0.12319528
143379,0.11119164,0.6856065,0.113589145,0.08961277
143380,0.1263499,0.5587691,0.14683883,0.16804218
143381,0.08554571,0.47362104,0.27813506,0.16269818
143382,0.10583104,0.52576816,0.29296926,0.07543155
143383,0.085162096,0.6100792,0.21388578,0.090872884
143384,0.07992773,0.5694316,0.10374858,0.2468921
143385,0.05844871,0.64836466,0.18839785,0.10478876
143386,0.08206814,0.48055813,0.37725782,0.060115907
143387,0.109842315,0.5800222,0.22352561,0.08660992
143388,0.111213945,0.6620116,0.10180933,0.12496513
143389,0.09335304,0.6188768,0.18387063,0.10389949
143390,0.12060638,0.6038955,0.2201407,0.055357482
143391,0.07680265,0.70493734,0.11653506,0.1017249
143392,0.053820264,0.78513795,0.124677025,0.03636472
143393,0.104816414,0.55927217,0.22675757,0.10915385
143394,0.09371092,0.48972425,0.3380981,0.07846672
143395,0.09636865,0.41989383,0.3815234,0.10221413
143396,0.15084535,0.63506764,0.11729049,0.09679649
143397,0.07138356,0.6459773,0.2054544,0.0771847
143398,0.08494251,0.53171945,0.21743427,0.16590375
143399,0.069458105,0.4589999,0.18920717,0.28233486
143400,0.07704275,0.5605898,0.25823548,0.10413201
143401,0.08887482,0.56044346,0.12913212,0.22154963
143402,0.0620613,0.5157002,0.21157557,0.21066292
143403,0.086583965,0.47823885,0.2822471,0.15293011
143404,0.08182924,0.6505682,0.18858568,0.07901689
143405,0.08322033,0.4372802,0.29348382,0.1860156
143406,0.07408856,0.660955,0.10323413,0.16172232
143407,0.10329577,0.6471657,0.12445873,0.12507978
143408,0.094463885,0.6890263,0.12316733,0.09334249
143409,0.123477355,0.68567216,0.10013077,0.09071969
143410,0.08355349,0.6098826,0.20877372,0.09779022
143411,0.060375802,0.5949341,0.21587572,0.12881438
143412,0.06619564,0.6494205,0.22372891,0.060654994
143413,0.09010437,0.50557786,0.33609644,0.068221316
143414,0.13539316,0.19763578,0.53073275,0.13623832
143415,0.06911442,0.712532,0.13078769,0.0875659
143416,0.073033765,0.61051786,0.2380863,0.07836207
143417,0.08210685,0.5814865,0.18722434,0.1491823
143418,0.111698195,0.5985323,0.19314125,0.09662828
143419,0.09208562,0.57750374,0.21022457,0.12018609
143420,0.08642791,0.59987015,0.15186182,0.16184016
143421,0.10851061,0.6442559,0.14613687,0.101096705
143422,0.085765876,0.41936865,0.30347684,0.19138868
143423,0.10571941,0.5367141,0.27319208,0.08437439
143424,0.057961144,0.57231385,0.15421455,0.21551052
143425,0.10912377,0.6294255,0.22282347,0.03862729
143426,0.15056156,0.54096866,0.13848884,0.16998097
143427,0.05939688,0.6035099,0.19443998,0.1426532
143428,0.080131784,0.67753345,0.1553152,0.08701956
143429,0.086401984,0.52769816,0.24588445,0.14001541
143430,0.06789072,0.5750929,0.1976551,0.1593613
143431,0.06300781,0.52758235,0.34567714,0.06373271
143432,0.061166603,0.54026115,0.2868466,0.11172561
143433,0.08727563,0.5550031,0.26496944,0.09275188
143434,0.07566203,0.49400285,0.23305735,0.19727781
143435,0.054009005,0.67093384,0.13709714,0.13796006
143436,0.08279179,0.5083717,0.28426898,0.124567546
143437,0.07912469,0.51932895,0.24262357,0.15892282
143438,0.06850561,0.78149116,0.10639499,0.04360822
143439,0.08732193,0.6901241,0.11324689,0.10930709
143440,0.10882117,0.5201172,0.26400802,0.107053585
143441,0.08556763,0.50889975,0.20330447,0.20222816
143442,0.064998366,0.659996,0.18224767,0.09275798
143443,0.056652687,0.42756125,0.44963273,0.06615333
143444,0.09857216,0.4587236,0.36629233,0.076411866
143445,0.072653286,0.54778945,0.20686287,0.17269439
143446,0.08645433,0.58402514,0.14746763,0.18205291
143447,0.0800172,0.6435577,0.15794435,0.11848068
143448,0.16440684,0.4731986,0.27238476,0.090009786
143449,0.075231746,0.6810217,0.1439673,0.09977927
143450,0.045139782,0.47695473,0.3051919,0.17271356
143451,0.091350414,0.65567523,0.14413548,0.10883889
143452,0.062799506,0.658168,0.19324847,0.085784025
143453,0.08851169,0.60875565,0.17602561,0.12670706
143454,0.07218522,0.529126,0.18704045,0.21164839
143455,0.08240075,0.5648563,0.16459602,0.18814695
143456,0.09017844,0.47930175,0.2763101,0.15420976
143457,0.08866172,0.5246684,0.3218203,0.06484959
143458,0.07992104,0.66342825,0.14188439,0.11476628
143459,0.080288276,0.4097286,0.4296142,0.08036899
143460,0.06779941,0.6540235,0.14146034,0.13671671
143461,0.10746851,0.5263803,0.19554254,0.17060868
143462,0.077172734,0.5289554,0.2576438,0.13622808
143463,0.07531231,0.6043786,0.17952143,0.14078768
143464,0.12588555,0.74907404,0.091498956,0.0335415
143465,0.090561025,0.6312506,0.20132418,0.07686419
143466,0.09487062,0.6262736,0.16329065,0.11556517
143467,0.07003959,0.60556495,0.12064716,0.20374827
143468,0.111802466,0.5800388,0.21386756,0.0942912
143469,0.104597665,0.6993718,0.13655835,0.0594722
143470,0.08924041,0.65229595,0.13412637,0.12433729
143471,0.068865225,0.50835204,0.192819,0.22996372
143472,0.07310003,0.49097326,0.2180332,0.21789357
143473,0.09650915,0.47134176,0.3241934,0.107955694
143474,0.06699457,0.5699157,0.2768888,0.086200885
143475,0.079524055,0.59101135,0.27218696,0.05727764
143476,0.04602432,0.6095447,0.23622173,0.10820925
143477,0.084729664,0.6123455,0.15131354,0.15161128
143478,0.080259115,0.65808594,0.14536393,0.116291046
143479,0.08010566,0.55275446,0.19554015,0.17159979
143480,0.070885554,0.47423473,0.31465632,0.14022338
143481,0.09376001,0.6647584,0.18356973,0.057911873
143482,0.11915703,0.61770445,0.13781893,0.12531959
143483,0.08426091,0.49891433,0.2278501,0.18897463
143484,0.07123561,0.6925167,0.12632857,0.1099191
143485,0.08076407,0.67768705,0.1399919,0.10155696
143486,0.09456803,0.6334913,0.1489213,0.1230194
143487,0.1293265,0.545628,0.26045194,0.064593576
143488,0.06426171,0.5437218,0.23873276,0.15328376
143489,0.06501972,0.7164553,0.108590186,0.10993485
143490,0.09162302,0.5699916,0.20763111,0.13075426
143491,0.11636792,0.58472216,0.17122626,0.12768367
143492,0.09375034,0.65318197,0.16283937,0.09022837
143493,0.08301471,0.68154615,0.13564555,0.0997936
143494,0.10294061,0.61294746,0.14779735,0.13631457
143495,0.06204267,0.5467537,0.3332398,0.05796383
143496,0.09259989,0.6377954,0.18036668,0.08923799
143497,0.071329504,0.60220706,0.25558028,0.0708832
143498,0.07563638,0.56902367,0.23608842,0.11925154
143499,0.06575353,0.68940383,0.16119656,0.083646044
143500,0.09271032,0.61060476,0.22649568,0.07018923
143501,0.07029312,0.60163784,0.19686547,0.13120356
143502,0.07501009,0.62736875,0.16336997,0.1342512
143503,0.13677761,0.45133567,0.2810092,0.13087748
143504,0.23407069,0.3320058,0.314136,0.11978754
143505,0.07989859,0.4578577,0.32514518,0.13709848
143506,0.08949435,0.692426,0.17298134,0.045098238
143507,0.10070514,0.48518836,0.375394,0.038712516
143508,0.058437634,0.4537403,0.3818392,0.10598292
143509,0.08271583,0.50646317,0.2610246,0.14979638
143510,0.06781045,0.61713105,0.19662999,0.11842848
143511,0.06361853,0.62346524,0.17548104,0.13743518
143512,0.06505049,0.42460954,0.44101083,0.06932914
143513,0.08532176,0.70958036,0.10441681,0.100681104
143514,0.072295204,0.52666414,0.19683918,0.20420144
143515,0.06373933,0.6528702,0.14262277,0.14076775
143516,0.09153814,0.6848396,0.10342449,0.12019777
143517,0.15321578,0.7067853,0.09016232,0.049836576
143518,0.08546955,0.41458368,0.42898867,0.07095811
143519,0.10628095,0.54216594,0.30529502,0.04625804
143520,0.11446988,0.5074525,0.31853056,0.059547056
143521,0.15143798,0.62432605,0.14959827,0.07463775
143522,0.08062428,0.564818,0.21178935,0.1427684
143523,0.1012908,0.5094146,0.26614398,0.1231506
143524,0.06628537,0.6542711,0.1800797,0.09936376
143525,0.058956966,0.51609135,0.24275057,0.18220107
143526,0.075072885,0.7516592,0.12743753,0.04583034
143527,0.066316895,0.61053145,0.13595599,0.18719569
143528,0.10215138,0.6650221,0.14763694,0.08518955
143529,0.08903252,0.45139548,0.36828694,0.09128508
143530,0.10348699,0.5509043,0.16652967,0.17907907
143531,0.09275521,0.55241233,0.22235261,0.13247988
143532,0.11755665,0.5611745,0.17432804,0.14694077
143533,0.04668601,0.66030586,0.11996028,0.17304787
143534,0.082570404,0.67959565,0.14213143,0.0957025
143535,0.07434157,0.6100735,0.17895325,0.13663162
143536,0.09769563,0.535103,0.21269658,0.15450475
143537,0.07157158,0.6415352,0.19640723,0.09048597
143538,0.08721342,0.5543742,0.24337497,0.11503742
143539,0.057109144,0.5310381,0.30079892,0.111053795
143540,0.0900146,0.587471,0.14661476,0.17589967
143541,0.07608193,0.5873426,0.2052241,0.13135135
143542,0.08147043,0.48968372,0.30911896,0.119726904
143543,0.10797304,0.7297961,0.09974922,0.062481582
143544,0.09250742,0.742402,0.09490326,0.07018737
143545,0.061231073,0.3023315,0.5767993,0.059638176
143546,0.069820136,0.5513377,0.18083167,0.1980105
143547,0.06603575,0.6308992,0.20443912,0.09862597
143548,0.10413885,0.6074142,0.21375005,0.074696906
143549,0.078100085,0.56426215,0.16130708,0.19633068
143550,0.08115079,0.52125823,0.2329882,0.16460282
143551,0.04103887,0.65886194,0.2520524,0.048046816
143552,0.058230758,0.5061378,0.35741088,0.0782206
143553,0.09044284,0.5557728,0.19322287,0.16056147
143554,0.075113915,0.794445,0.06408926,0.06635184
143555,0.09233463,0.5947298,0.100035295,0.21290028
143556,0.10455579,0.5547615,0.23366213,0.10702058
143557,0.071092956,0.43824056,0.26228613,0.2283804
143558,0.110742286,0.7532395,0.087425925,0.04859229
143559,0.087724485,0.60727966,0.17341794,0.13157791
143560,0.08126112,0.7112894,0.12235192,0.08509752
143561,0.066233076,0.62675226,0.16654584,0.1404688
143562,0.08836685,0.5091122,0.26885042,0.13367058
143563,0.10111339,0.70936704,0.09151472,0.09800486
143564,0.11166625,0.34448704,0.3910032,0.1528435
143565,0.08583128,0.63335353,0.15960889,0.121206306
143566,0.07595838,0.52375066,0.28855202,0.11173894
143567,0.056079023,0.43351635,0.37163362,0.13877098
143568,0.10355119,0.59044325,0.19768475,0.10832083
143569,0.08657138,0.6560604,0.11673331,0.14063488
143570,0.07046141,0.54638606,0.2781975,0.104954995
143571,0.09396934,0.5647952,0.17147195,0.16976346
143572,0.1155357,0.5228981,0.25618464,0.10538161
143573,0.11453277,0.49861464,0.21965401,0.16719858
143574,0.099585116,0.6472284,0.1570543,0.09613213
143575,0.08747471,0.5502232,0.23144032,0.13086176
143576,0.22660345,0.4380977,0.27362895,0.061669853
143577,0.0826155,0.46403673,0.29217786,0.16116996
143578,0.08847252,0.6446643,0.16873974,0.09812346
143579,0.081538886,0.5542519,0.17170039,0.19250877
143580,0.08091075,0.6733324,0.13333127,0.11242561
143581,0.08318576,0.54092187,0.26360098,0.11229134
143582,0.05912317,0.47997057,0.32283708,0.13806914
143583,0.07976855,0.714851,0.09404041,0.11133999
143584,0.07358744,0.64212143,0.15577304,0.12851806
143585,0.07230287,0.36651364,0.39321056,0.16797298
143586,0.07942551,0.7620711,0.07228753,0.086215906
143587,0.09052441,0.6232049,0.18409461,0.102176145
143588,0.06432726,0.46502298,0.32595813,0.14469165
143589,0.08051021,0.58254564,0.19988412,0.13706005
143590,0.0951546,0.6118008,0.25253937,0.04050528
143591,0.058420587,0.60856026,0.23363733,0.099381804
143592,0.075853616,0.6170032,0.18314551,0.123997666
143593,0.10166098,0.60971254,0.16672596,0.12190049
143594,0.092044964,0.43097392,0.31954524,0.15743588
143595,0.11355661,0.581887,0.19292973,0.11162665
143596,0.047122158,0.6382225,0.13902882,0.17562649
143597,0.08358076,0.52104855,0.29988128,0.09548945
143598,0.12705332,0.62057215,0.16608046,0.086294055
143599,0.067184635,0.68391085,0.12447128,0.12443323
143600,0.19791912,0.4688683,0.24907245,0.08414016
143601,0.09827254,0.5669723,0.1609357,0.1738195
143602,0.12095982,0.5701297,0.22626565,0.082644865
143603,0.08672852,0.5954669,0.2104313,0.10737325
143604,0.07716285,0.5892077,0.17543651,0.15819292
143605,0.093921885,0.7225514,0.07747591,0.106050774
143606,0.06919411,0.61355525,0.12477451,0.19247614
143607,0.09584681,0.6245277,0.2448499,0.03477562
143608,0.067537345,0.59505004,0.20888819,0.12852442
143609,0.08186563,0.58303416,0.25092185,0.084178366
143610,0.07939084,0.6315464,0.13297522,0.15608752
143611,0.14526778,0.545171,0.24937065,0.06019051
143612,0.10209074,0.52276534,0.2243765,0.15076742
143613,0.08346259,0.50465304,0.21386608,0.1980183
143614,0.11222193,0.5902625,0.20153189,0.095983714
143615,0.079761624,0.61374766,0.18883105,0.117659636
143616,0.10759769,0.5255613,0.20322518,0.16361587
143617,0.0734251,0.49775133,0.14669701,0.2821266
143618,0.07061743,0.4961548,0.18940417,0.24382363
143619,0.14200608,0.49855924,0.19161505,0.16781963
143620,0.098152116,0.5840036,0.19876078,0.11908354
143621,0.070609726,0.61308324,0.13200049,0.1843066
143622,0.07491405,0.736826,0.104977176,0.08328278
143623,0.10830886,0.6750335,0.12496297,0.09169472
143624,0.092599824,0.5766173,0.22855443,0.102228485
143625,0.12287423,0.50866055,0.18976411,0.17870107
143626,0.07566533,0.52978456,0.26376402,0.13078609
143627,0.07068135,0.6006805,0.12777343,0.2008647
143628,0.07619371,0.45092762,0.3272621,0.14561659
143629,0.07826385,0.5153702,0.2405344,0.16583155
143630,0.053028394,0.6356473,0.25948572,0.05183861
143631,0.08491707,0.7249436,0.14475809,0.045381207
143632,0.10614961,0.5443094,0.24763842,0.10190262
143633,0.07815307,0.55612636,0.2746665,0.09105409
143634,0.07792878,0.39109397,0.5101246,0.020852592
143635,0.0692775,0.6476305,0.18799397,0.09509803
143636,0.078720875,0.63265437,0.13267964,0.15594512
143637,0.11143213,0.5667795,0.22636774,0.095420614
143638,0.1143088,0.53552145,0.17328373,0.17688604
143639,0.07838013,0.70012903,0.1792328,0.04225798
143640,0.08795097,0.533812,0.25749642,0.12074063
143641,0.1508865,0.54070544,0.19177507,0.11663299
143642,0.06700739,0.5733871,0.23788542,0.12172008
143643,0.06488429,0.59471935,0.17002477,0.1703716
143644,0.08295806,0.4238863,0.3568806,0.13627507
143645,0.055933896,0.60323405,0.2437899,0.09704216
143646,0.082049794,0.5541127,0.29074666,0.073090844
143647,0.09975062,0.6593257,0.15893398,0.0819897
143648,0.06108194,0.5816788,0.2138531,0.14338616
143649,0.09279688,0.6103808,0.17628199,0.120540254
143650,0.07042706,0.59153414,0.13634278,0.201696
143651,0.08986781,0.64920765,0.12098718,0.13993737
143652,0.07096305,0.6414436,0.21791025,0.06968311
143653,0.077416725,0.7407708,0.10884067,0.072971754
143654,0.05504201,0.55693114,0.25493017,0.13309674
143655,0.07738338,0.50137085,0.18222265,0.23902309
143656,0.11961083,0.57250583,0.1434687,0.16441467
143657,0.097939424,0.48143998,0.23631524,0.18430534
143658,0.0963309,0.5940481,0.21733145,0.092289515
143659,0.08420676,0.45399818,0.2878487,0.17394641
143660,0.081197076,0.59295714,0.17865255,0.14719322
143661,0.06436788,0.57802504,0.28194895,0.0756581
143662,0.08432732,0.59314525,0.21593432,0.10659308
143663,0.10044049,0.6047512,0.18023644,0.11457183
143664,0.10195403,0.48672545,0.31071714,0.10060334
143665,0.06733692,0.6522886,0.15094598,0.12942855
143666,0.047213014,0.43513733,0.45256993,0.065079756
143667,0.061830822,0.66005737,0.13534522,0.14276661
143668,0.0947864,0.60970706,0.15490437,0.14060216
143669,0.10269684,0.5840631,0.1851745,0.12806553
143670,0.068473846,0.5520895,0.25924987,0.12018674
143671,0.08813141,0.4521316,0.31671622,0.14302081
